venta_id,cliente_id,producto_id,cantidad,fecha
4426,590,65,1,2022-05-16
4427,728,52,3,2022-09-05
4428,894,76,4,2022-10-28
4429,610,142,2,2022-04-07
4430,748,89,1,2022-02-02
4431,282,72,1,2022-05-15
4432,661,68,4,2022-09-12
4433,924,156,2,2022-10-05
4434,816,199,2,2022-05-13
4435,996,138,2,2022-08-26
4436,936,115,4,2022-01-15
4437,578,57,1,2022-10-04
4438,746,66,1,2022-05-06
4439,457,90,2,2022-12-11
4440,87,50,4,2022-01-17
4441,79,14,4,2022-11-08
4442,205,16,4,2022-02-19
4443,791,182,2,2022-05-15
4444,337,171,4,2022-04-28
4445,254,42,2,2022-11-02
4446,304,110,2,2022-03-01
4447,380,22,2,2022-05-05
4448,130,68,3,2022-04-26
4449,596,19,2,2022-06-22
4450,276,66,4,2022-07-06
4451,699,167,3,2022-03-29
4452,558,73,1,2022-07-22
4453,899,147,1,2022-12-27
4454,183,144,4,2022-11-07
4455,268,54,4,2022-11-16
4456,808,153,4,2022-07-01
4457,322,112,4,2022-12-18
4458,512,18,3,2022-06-17
4459,612,151,4,2022-06-30
4460,78,117,2,2022-10-27
4461,784,85,1,2022-05-10
4462,339,139,4,2022-05-29
4463,674,39,2,2022-11-02
4464,556,105,4,2022-07-28
4465,509,68,2,2022-04-21
4466,238,25,3,2022-05-17
4467,134,191,1,2022-12-21
4468,973,158,1,2022-07-30
4469,192,173,3,2022-05-26
4470,356,123,2,2022-03-25
4471,278,121,4,2022-01-30
4472,18,61,2,2022-03-06
4473,524,100,1,2022-01-24
4474,180,51,3,2022-07-30
4475,123,98,3,2022-08-10
4476,246,137,2,2022-03-31
4477,734,2,2,2022-04-16
4478,373,5,3,2022-06-21
4479,51,190,1,2022-08-18
4480,1000,197,4,2022-03-18
4481,71,180,4,2022-03-09
4482,480,86,2,2022-12-31
4483,560,133,3,2022-12-19
4484,19,187,3,2022-04-02
4485,774,68,3,2022-03-29
4486,84,9,1,2022-02-19
4487,155,93,2,2022-04-13
4488,565,150,2,2022-02-15
4489,619,155,2,2022-06-28
4490,357,138,1,2022-09-24
4491,816,125,2,2022-09-25
4492,647,61,4,2022-11-16
4493,443,51,2,2022-01-08
4494,69,10,2,2022-09-22
4495,523,134,2,2022-03-19
4496,143,62,1,2022-08-28
4497,192,113,4,2022-09-15
4498,387,133,4,2022-07-15
4499,378,122,3,2022-11-26
4500,581,198,3,2022-05-11
4501,535,191,4,2022-12-09
4502,693,123,2,2022-09-18
4503,293,184,2,2022-08-30
4504,9,187,2,2022-06-20
4505,271,63,1,2022-05-27
4506,387,111,2,2022-09-27
4507,93,89,1,2022-05-29
4508,966,187,4,2022-10-26
4509,529,51,2,2022-01-28
4510,154,178,2,2022-05-29
4511,405,132,3,2022-10-07
4512,840,104,4,2022-07-01
4513,149,123,2,2022-06-15
4514,889,48,1,2022-01-17
4515,267,32,4,2022-05-30
4516,422,120,3,2022-12-05
4517,840,179,4,2022-02-14
4518,618,180,1,2022-11-26
4519,472,99,3,2022-07-08
4520,893,74,1,2022-05-19
4521,547,34,4,2022-03-02
4522,631,164,3,2022-10-21
4523,526,70,1,2022-11-18
4524,503,171,4,2022-02-02
4525,14,110,1,2022-10-26
4526,778,16,2,2022-04-22
4527,652,59,4,2022-10-18
4528,806,181,3,2022-02-06
4529,364,19,3,2022-04-10
4530,119,95,2,2022-01-23
4531,238,113,1,2022-08-06
4532,546,41,1,2022-03-30
4533,169,81,3,2022-07-28
4534,522,175,1,2022-09-28
4535,634,103,4,2022-08-25
4536,913,54,4,2022-07-28
4537,657,183,3,2022-10-05
4538,963,95,4,2022-07-25
4539,958,147,3,2022-03-19
4540,735,62,1,2022-11-24
4541,883,99,1,2022-04-08
4542,769,93,1,2022-12-12
4543,780,187,2,2022-12-31
4544,871,65,3,2022-12-16
4545,516,68,4,2022-12-02
4546,938,28,1,2022-04-04
4547,397,18,2,2022-03-21
4548,866,26,4,2022-02-07
4549,106,104,4,2022-08-16
4550,85,147,4,2022-05-14
4551,214,55,1,2022-07-15
4552,121,119,4,2022-10-09
4553,132,124,3,2022-04-11
4554,850,185,2,2022-03-16
4555,197,134,4,2022-10-21
4556,19,129,4,2022-07-27
4557,642,8,3,2022-03-24
4558,12,51,4,2022-05-23
4559,81,85,1,2022-02-25
4560,330,25,1,2022-12-27
4561,866,175,1,2022-10-14
4562,774,183,4,2022-07-30
4563,392,192,2,2022-06-28
4564,637,83,2,2022-02-27
4565,307,93,4,2022-03-14
4566,267,117,2,2022-08-03
4567,447,138,2,2022-09-23
4568,441,56,4,2022-03-14
4569,895,12,1,2022-09-28
4570,652,161,4,2022-12-20
4571,841,120,1,2022-08-22
4572,2,71,1,2022-11-15
4573,520,17,2,2022-01-19
4574,762,189,2,2022-04-23
4575,651,122,1,2022-03-04
4576,636,124,1,2022-07-03
4577,309,10,2,2022-10-04
4578,740,31,3,2022-06-11
4579,522,60,1,2022-08-31
4580,469,70,1,2022-05-25
4581,212,17,1,2022-05-26
4582,112,50,2,2022-03-22
4583,8,37,4,2022-11-18
4584,804,190,1,2022-11-17
4585,477,118,1,2022-02-12
4586,874,200,1,2022-11-09
4587,460,157,4,2022-10-20
4588,253,160,4,2022-06-25
4589,526,80,1,2022-03-10
4590,752,11,1,2022-02-25
4591,438,134,3,2022-04-29
4592,754,123,4,2022-07-23
4593,981,35,3,2022-02-24
4594,854,33,1,2022-02-07
4595,661,18,1,2022-08-31
4596,236,165,1,2022-07-20
4597,306,13,1,2022-08-24
4598,478,90,2,2022-01-15
4599,679,110,2,2022-05-24
4600,20,192,2,2022-03-18
4601,216,1,3,2022-11-05
4602,855,63,4,2022-09-20
4603,135,34,1,2022-07-04
4604,905,103,4,2022-02-24
4605,129,10,2,2022-11-04
4606,410,128,1,2022-01-04
4607,422,7,1,2022-10-26
4608,294,56,3,2022-02-09
4609,246,80,4,2022-08-18
4610,701,165,3,2022-10-13
4611,556,157,2,2022-05-18
4612,86,12,4,2022-04-13
4613,556,145,2,2022-01-07
4614,842,48,3,2022-06-13
4615,375,26,3,2022-12-31
4616,446,112,1,2022-10-03
4617,378,122,4,2022-02-18
4618,390,12,4,2022-04-06
4619,657,149,1,2022-02-28
4620,51,42,4,2022-08-19
4621,242,61,2,2022-06-26
4622,294,58,2,2022-03-31
4623,920,182,3,2022-10-09
4624,563,34,2,2022-02-05
4625,266,7,4,2022-06-20
4626,120,109,1,2022-05-06
4627,712,35,3,2022-10-26
4628,917,15,1,2022-12-21
4629,248,193,3,2022-07-23
4630,70,25,3,2022-10-16
4631,853,59,1,2022-12-22
4632,57,79,2,2022-04-07
4633,382,86,2,2022-08-26
4634,39,134,2,2022-06-22
4635,984,180,2,2022-10-28
4636,801,88,1,2022-03-29
4637,443,149,4,2022-12-17
4638,18,71,3,2022-01-17
4639,952,121,1,2022-05-20
4640,732,93,2,2022-09-11
4641,825,96,2,2022-10-05
4642,756,32,1,2022-05-31
4643,352,53,3,2022-12-12
4644,972,59,1,2022-11-30
4645,816,69,1,2022-05-20
4646,298,190,4,2022-04-24
4647,283,132,1,2022-03-09
4648,586,86,4,2022-06-28
4649,110,18,3,2022-05-05
4650,180,81,1,2022-11-09
4651,938,114,1,2022-11-07
4652,544,184,2,2022-12-04
4653,746,24,1,2022-12-29
4654,794,66,2,2022-12-24
4655,25,141,2,2022-08-21
4656,843,62,2,2022-05-27
4657,791,54,3,2022-04-21
4658,738,143,4,2022-12-29
4659,57,197,2,2022-12-24
4660,180,131,1,2022-08-26
4661,232,37,1,2022-01-03
4662,894,37,2,2022-07-30
4663,343,131,2,2022-01-25
4664,477,191,1,2022-11-27
4665,799,35,2,2022-07-03
4666,576,180,4,2022-03-02
4667,455,124,4,2022-05-03
4668,232,156,3,2022-02-24
4669,289,18,2,2022-06-12
4670,213,122,3,2022-07-06
4671,258,164,3,2022-02-08
4672,530,161,3,2022-07-04
4673,687,192,2,2022-03-24
4674,929,154,3,2022-07-14
4675,229,48,4,2022-02-03
4676,226,168,3,2022-04-23
4677,596,17,4,2022-08-18
4678,803,168,4,2022-10-10
4679,435,135,2,2022-10-14
4680,882,57,3,2022-06-04
4681,758,8,2,2022-06-14
4682,402,128,4,2022-07-01
4683,622,117,1,2022-08-27
4684,766,56,3,2022-05-17
4685,88,126,2,2022-12-05
4686,584,159,1,2022-09-23
4687,893,59,3,2022-07-06
4688,542,58,3,2022-02-09
4689,684,140,2,2022-11-06
4690,309,176,1,2022-06-16
4691,906,159,2,2022-09-17
4692,343,108,3,2022-05-23
4693,436,191,3,2022-07-23
4694,177,74,4,2022-06-25
4695,139,167,3,2022-09-19
4696,194,148,3,2022-09-09
4697,186,101,1,2022-11-25
4698,218,48,1,2022-07-19
4699,164,71,4,2022-07-18
4700,161,116,4,2022-07-15
4701,943,182,4,2022-11-10
4702,525,122,2,2022-03-18
4703,808,78,2,2022-01-19
4704,601,199,4,2022-03-03
4705,836,29,2,2022-11-23
4706,42,93,3,2022-10-08
4707,915,73,4,2022-09-07
4708,210,100,4,2022-08-15
4709,741,176,2,2022-05-07
4710,862,74,1,2022-02-27
4711,275,184,4,2022-07-23
4712,954,95,2,2022-08-31
4713,279,17,2,2022-11-28
4714,251,137,1,2022-11-22
4715,310,97,4,2022-09-09
4716,720,162,1,2022-11-18
4717,833,173,3,2022-07-18
4718,140,9,1,2022-12-09
4719,792,135,1,2022-08-28
4720,546,144,2,2022-05-19
4721,821,19,1,2022-05-02
4722,904,134,3,2022-02-18
4723,530,114,2,2022-10-31
4724,57,139,3,2022-04-25
4725,112,125,1,2022-12-09
4726,5,61,3,2022-09-08
4727,410,42,3,2022-01-07
4728,414,13,1,2022-08-07
4729,182,140,1,2022-03-18
4730,13,85,2,2022-06-28
4731,339,20,2,2022-05-25
4732,797,50,4,2022-06-03
4733,259,164,2,2022-05-01
4734,90,92,1,2022-05-04
4735,616,88,3,2022-05-30
4736,891,69,3,2022-09-25
4737,698,37,2,2022-11-23
4738,250,140,2,2022-01-01
4739,255,99,1,2022-06-10
4740,588,125,3,2022-09-01
4741,898,168,4,2022-09-08
4742,971,54,4,2022-03-05
4743,108,130,2,2022-10-26
4744,668,178,4,2022-09-05
4745,594,41,1,2022-10-24
4746,589,45,4,2022-04-25
4747,485,103,2,2022-10-22
4748,982,106,1,2022-01-01
4749,972,137,3,2022-02-10
4750,258,190,1,2022-06-22
4751,639,128,2,2022-03-29
4752,997,86,2,2022-04-08
4753,903,47,4,2022-03-29
4754,282,5,4,2022-09-08
4755,986,1,3,2022-12-01
4756,88,44,3,2022-05-21
4757,204,150,2,2022-03-12
4758,16,38,2,2022-05-17
4759,151,19,2,2022-04-09
4760,936,159,3,2022-05-31
4761,254,115,2,2022-06-24
4762,188,195,3,2022-06-16
4763,329,87,2,2022-12-09
4764,544,170,1,2022-09-14
4765,783,123,1,2022-08-12
4766,997,82,2,2022-11-26
4767,397,154,1,2022-03-06
4768,517,141,3,2022-03-10
4769,459,58,4,2022-03-08
4770,330,146,1,2022-02-19
4771,820,67,4,2022-11-10
4772,845,122,1,2022-11-05
4773,169,87,3,2022-04-01
4774,693,131,1,2022-04-25
4775,366,55,1,2022-02-26
4776,178,89,2,2022-12-08
4777,655,58,4,2022-01-18
4778,362,63,4,2022-09-29
4779,760,91,3,2022-05-10
4780,639,52,3,2022-09-26
4781,775,126,4,2022-03-21
4782,40,24,2,2022-10-26
4783,924,72,2,2022-11-06
4784,416,9,4,2022-07-21
4785,355,110,1,2022-08-13
4786,255,165,4,2022-06-08
4787,143,94,1,2022-07-23
4788,752,117,4,2022-05-17
4789,740,83,1,2022-03-14
4790,853,181,2,2022-02-17
4791,710,80,4,2022-01-18
4792,577,152,3,2022-09-24
4793,900,149,1,2022-12-06
4794,11,100,2,2022-01-19
4795,620,40,3,2022-04-10
4796,26,103,2,2022-04-26
4797,957,62,1,2022-12-12
4798,421,198,4,2022-03-15
4799,663,69,2,2022-10-07
4800,221,142,4,2022-09-26
4801,853,109,4,2022-05-05
4802,496,170,2,2022-04-26
4803,237,178,2,2022-06-23
4804,237,189,2,2022-06-30
4805,219,4,4,2022-08-14
4806,487,72,3,2022-06-06
4807,936,17,1,2022-06-13
4808,461,114,3,2022-03-12
4809,663,85,4,2022-08-10
4810,635,57,2,2022-05-06
4811,144,107,2,2022-05-25
4812,990,48,1,2022-06-25
4813,189,172,1,2022-06-01
4814,255,173,3,2022-07-01
4815,68,117,3,2022-12-13
4816,616,161,1,2022-03-26
4817,336,31,4,2022-12-30
4818,671,112,3,2022-05-01
4819,821,47,2,2022-05-09
4820,874,134,2,2022-01-06
4821,409,108,4,2022-11-30
4822,300,72,1,2022-07-02
4823,908,71,3,2022-02-07
4824,602,162,2,2022-04-26
4825,357,108,1,2022-04-12
4826,256,53,3,2022-01-08
4827,353,142,4,2022-08-06
4828,732,16,2,2022-07-26
4829,521,171,4,2022-03-19
4830,524,116,4,2022-02-24
4831,837,73,4,2022-10-31
4832,950,74,3,2022-08-16
4833,756,81,4,2022-03-29
4834,694,12,3,2022-01-10
4835,284,128,3,2022-11-04
4836,312,70,4,2022-10-17
4837,99,147,4,2022-06-13
4838,197,41,1,2022-08-27
4839,482,181,2,2022-11-13
4840,878,157,1,2022-05-24
4841,226,198,2,2022-12-01
4842,845,59,2,2022-01-18
4843,615,89,1,2022-03-12
4844,618,192,1,2022-06-24
4845,365,24,2,2022-12-08
4846,368,144,2,2022-10-15
4847,570,180,2,2022-10-26
4848,590,80,3,2022-12-05
4849,75,134,2,2022-09-05
4850,42,165,4,2022-07-12
4851,422,132,4,2022-11-21
4852,836,92,4,2022-11-02
4853,181,166,1,2022-09-25
4854,545,169,1,2022-07-23
4855,71,92,1,2022-12-07
4856,568,81,2,2022-05-03
4857,105,142,4,2022-02-27
4858,200,71,2,2022-12-05
4859,101,179,3,2022-07-20
4860,768,65,3,2022-04-22
4861,307,52,1,2022-05-08
4862,586,30,3,2022-02-05
4863,683,185,4,2022-08-22
4864,377,99,3,2022-11-06
4865,655,158,1,2022-02-16
4866,678,98,2,2022-04-25
4867,399,42,3,2022-09-12
4868,773,139,4,2022-08-11
4869,221,27,4,2022-05-04
4870,595,152,4,2022-06-09
4871,182,167,2,2022-04-06
4872,307,72,4,2022-04-17
4873,522,18,1,2022-04-30
4874,396,77,1,2022-04-11
4875,4,45,4,2022-04-13
4876,863,115,3,2022-06-15
4877,914,87,4,2022-07-05
4878,848,140,1,2022-02-01
4879,1000,177,1,2022-03-07
4880,804,159,1,2022-06-28
4881,281,92,3,2022-09-24
4882,215,22,3,2022-02-06
4883,972,172,3,2022-07-20
4884,610,92,1,2022-12-24
4885,420,192,2,2022-02-18
4886,101,77,4,2022-10-02
4887,963,25,4,2022-06-17
4888,521,108,1,2022-09-20
4889,573,179,3,2022-05-13
4890,309,135,2,2022-10-25
4891,658,109,2,2022-12-10
4892,939,134,3,2022-06-25
4893,931,24,4,2022-01-11
4894,510,19,4,2022-07-20
4895,63,83,2,2022-10-24
4896,633,115,2,2022-01-03
4897,226,9,3,2022-08-02
4898,105,112,4,2022-10-23
4899,974,164,2,2022-11-03
4900,772,102,4,2022-02-01
4901,861,168,2,2022-02-17
4902,425,152,3,2022-11-23
4903,255,48,4,2022-09-09
4904,429,191,2,2022-07-18
4905,434,69,2,2022-03-30
4906,207,181,2,2022-04-19
4907,28,182,2,2022-10-18
4908,682,170,3,2022-04-18
4909,336,119,4,2022-02-09
4910,588,45,4,2022-02-21
4911,628,125,1,2022-04-22
4912,69,14,4,2022-10-22
4913,866,157,1,2022-03-09
4914,746,134,2,2022-07-08
4915,513,135,3,2022-11-28
4916,167,37,3,2022-07-28
4917,864,53,2,2022-03-06
4918,730,18,1,2022-03-03
4919,785,38,2,2022-09-15
4920,368,187,3,2022-05-14
4921,251,129,3,2022-05-02
4922,859,196,4,2022-11-27
4923,856,44,1,2022-06-20
4924,931,47,4,2022-07-29
4925,686,35,3,2022-10-23
4926,170,60,3,2022-03-30
4927,758,90,4,2022-06-16
4928,935,52,4,2022-01-28
4929,90,8,3,2022-08-26
4930,561,107,4,2022-12-02
4931,446,169,4,2022-03-04
4932,294,131,1,2022-09-12
4933,919,197,3,2022-02-10
4934,150,142,2,2022-01-29
4935,132,96,1,2022-10-06
4936,433,26,2,2022-03-21
4937,59,111,4,2022-02-20
4938,969,198,4,2022-04-22
4939,836,123,2,2022-12-27
4940,199,186,4,2022-10-28
4941,215,168,4,2022-03-31
4942,898,51,1,2022-08-17
4943,561,123,2,2022-05-30
4944,472,5,1,2022-08-31
4945,744,77,2,2022-05-18
4946,247,160,1,2022-05-15
4947,382,1,3,2022-03-30
4948,991,182,3,2022-01-15
4949,239,11,2,2022-11-29
4950,927,181,3,2022-12-28
4951,367,8,1,2022-06-23
4952,168,153,2,2022-03-31
4953,560,168,3,2022-08-01
4954,51,32,3,2022-12-09
4955,811,28,2,2022-03-02
4956,610,131,3,2022-12-30
4957,951,128,3,2022-08-08
4958,728,62,2,2022-03-02
4959,689,27,3,2022-11-03
4960,380,45,3,2022-06-15
4961,474,105,3,2022-01-12
4962,80,92,3,2022-08-04
4963,697,25,4,2022-03-18
4964,367,189,2,2022-08-20
4965,461,44,4,2022-04-22
4966,911,174,4,2022-03-07
4967,539,142,1,2022-07-01
4968,452,136,4,2022-07-23
4969,464,176,4,2022-07-25
4970,960,142,1,2022-10-13
4971,478,193,3,2022-04-15
4972,926,80,3,2022-08-30
4973,420,82,4,2022-08-23
4974,707,135,1,2022-06-25
4975,214,88,3,2022-07-30
4976,369,177,1,2022-01-31
4977,854,127,2,2022-08-23
4978,114,55,2,2022-08-30
4979,754,141,2,2022-06-02
4980,503,184,2,2022-07-15
4981,636,56,4,2022-09-26
4982,817,15,2,2022-06-19
4983,588,185,2,2022-12-23
4984,311,58,1,2022-11-19
4985,469,163,3,2022-12-02
4986,824,88,1,2022-08-20
4987,708,97,4,2022-07-03
4988,863,144,2,2022-12-25
4989,44,8,3,2022-10-02
4990,415,173,3,2022-02-01
4991,698,40,2,2022-06-26
4992,855,182,2,2022-03-06
4993,246,14,4,2022-07-17
4994,949,187,4,2022-01-27
4995,84,53,2,2022-05-31
4996,207,127,2,2022-10-30
4997,151,155,2,2022-09-25
4998,668,175,2,2022-03-26
4999,528,80,3,2022-03-07
5000,165,115,4,2022-05-13
